,id_venta,id_producto,producto,precio_unit,cantidad,fecha_venta,categoria,rango
1901,1625,0,Lavadora,121.45,3,2024-08-14,Electrodomésticos,
1902,1957,0,Horno eléctrico,81.89,3,2024-08-14,Electrodomésticos,
1903,2072,0,Televisor,101.44,11,2024-08-14,Electrónica,
1904,2260,0,Consola de videojuegos,88.37,4,2024-08-14,Electrónica,
1905,2407,0,Cámara digital,38.69,1,2024-08-14,Electrónica,
1906,2637,0,Cámara digital,64.62,10,2024-08-14,Electrónica,
1907,168,0,Rincón de plantas,115.04,9,2024-08-15,Decoración,
1908,392,0,Cuadro decorativo,81.56,2,2024-08-15,Decoración,
1909,651,0,Lámpara de mesa,76.58,11,2024-08-15,Decoración,
1910,1421,0,Freidora eléctrica,78.39,6,2024-08-15,Electrodomésticos,
1911,1591,0,Freidora eléctrica,87.9,12,2024-08-15,Electrodomésticos,
1912,1894,0,Aspiradora,55.65,5,2024-08-15,Electrodomésticos,
1913,2307,0,Cámara digital,50.6,6,2024-08-15,Electrónica,
1914,2967,0,Cámara digital,75.37,3,2024-08-15,Electrónica,
1915,170,101,Adorno de pared-R1,36.04,11,2024-08-16,Decoración,R1
1916,469,0,Candelabro,105.2,10,2024-08-16,Decoración,
1917,1105,0,Lavadora,116.72,4,2024-08-16,Electrodomésticos,
1918,2639,0,Proyector,27.45,4,2024-08-16,Electrónica,
1919,245,0,Alfombra,44.82,11,2024-08-17,Decoración,
1920,1950,0,Plancha de vapor,99.29,1,2024-08-17,Electrodomésticos,
1921,2395,0,Auriculares,74.82,11,2024-08-17,Electrónica,
1922,2564,0,Tablet,39.66,6,2024-08-17,Electrónica,
1923,2791,0,Parlantes Bluetooth,90.88,10,2024-08-17,Electrónica,
1924,2963,0,Smartphone,62.46,6,2024-08-17,Electrónica,
1925,744,0,Jarrón decorativo,95.38,7,2024-08-18,Decoración,
1926,1153,0,Microondas,111.78,5,2024-08-18,Electrodomésticos,
1927,1339,0,Batidora,105.41,1,2024-08-18,Electrodomésticos,
1928,2199,0,Proyector,67.25,3,2024-08-18,Electrónica,
1929,2229,0,Proyector,66.77,6,2024-08-18,Electrónica,
1930,2540,0,Consola de videojuegos,77.43,6,2024-08-18,Electrónica,
1931,271,0,Lámpara de mesa,107.31,2,2024-08-19,Decoración,
1932,429,0,Candelabro,104.11,5,2024-08-19,Decoración,
1933,647,0,Elementos de cerámica,49.52,3,2024-08-19,Decoración,
1934,689,0,Candelabro,116.57,3,2024-08-19,Decoración,
1935,115,0,Alfombra,54.17,6,2024-08-20,Decoración,
1936,133,0,Espejo decorativo,76.22,11,2024-08-20,Decoración,
1937,180,103,Adorno de pared-R3,118.38,11,2024-08-20,Decoración,R3
1938,274,0,Jarrón decorativo,72.43,3,2024-08-20,Decoración,
1939,540,103,Adorno de pared-R3,110.5,3,2024-08-20,Decoración,R3
1940,611,0,Lámpara de mesa,44.94,7,2024-08-20,Decoración,
1941,638,0,Rincón de plantas,88.0,5,2024-08-20,Decoración,
1942,710,102,Adorno de pared-R2,78.73,11,2024-08-20,Decoración,R2
1943,1609,0,Batidora,79.45,8,2024-08-20,Electrodomésticos,
1944,1688,0,Cafetera,112.14,3,2024-08-20,Electrodomésticos,
1945,2494,0,Tablet,94.1,1,2024-08-20,Electrónica,
1946,2537,0,Cámara digital,74.1,9,2024-08-20,Electrónica,
1947,2575,0,Auriculares,39.02,9,2024-08-20,Electrónica,
1948,2862,0,Televisor,62.63,8,2024-08-20,Electrónica,
1949,35,0,Alfombra,65.8,11,2024-08-21,Decoración,
1950,508,0,Rincón de plantas,36.76,2,2024-08-21,Decoración,
1951,940,102,Adorno de pared-R2,67.34,4,2024-08-21,Decoración,R2
1952,1022,0,Microondas,56.15,5,2024-08-21,Electrodomésticos,
1953,1124,0,Aspiradora,92.55,4,2024-08-21,Electrodomésticos,
1954,1143,0,Microondas,52.36,7,2024-08-21,Electrodomésticos,
1955,1665,0,Lavadora,102.79,9,2024-08-21,Electrodomésticos,
1956,1693,0,Microondas,91.88,5,2024-08-21,Electrodomésticos,
1957,2021,0,Parlantes Bluetooth,82.26,2,2024-08-21,Electrónica,
1958,2160,0,Consola de videojuegos,92.56,3,2024-08-21,Electrónica,
1959,2338,0,SmartWatch,36.21,1,2024-08-21,Electrónica,
1960,203,0,Espejo decorativo,28.98,6,2024-08-22,Decoración,
1961,404,0,Jarrón decorativo,45.82,8,2024-08-22,Decoración,
1962,490,103,Adorno de pared-R3,108.27,8,2024-08-22,Decoración,R3
1963,504,0,Jarrón decorativo,54.62,3,2024-08-22,Decoración,
1964,747,0,Elementos de cerámica,32.85,10,2024-08-22,Decoración,
1965,1060,0,Plancha de vapor,59.64,12,2024-08-22,Electrodomésticos,
1966,1467,0,Horno eléctrico,74.55,10,2024-08-22,Electrodomésticos,
1967,2156,0,Laptop,62.54,7,2024-08-22,Electrónica,
1968,2215,0,Auriculares,124.96,8,2024-08-22,Electrónica,
1969,2508,0,SmartWatch,63.29,3,2024-08-22,Electrónica,
1970,2517,0,Cámara digital,68.19,6,2024-08-22,Electrónica,
1971,2892,0,Televisor,76.02,9,2024-08-22,Electrónica,
1972,230,102,Adorno de pared-R2,88.01,1,2024-08-23,Decoración,R2
1973,869,0,Candelabro,124.78,4,2024-08-23,Decoración,
1974,955,0,Alfombra,93.23,7,2024-08-23,Decoración,
1975,1039,0,Batidora,55.47,1,2024-08-23,Electrodomésticos,
1976,1635,0,Lavadora,99.24,7,2024-08-23,Electrodomésticos,
1977,1939,0,Batidora,74.11,10,2024-08-23,Electrodomésticos,
1978,2048,0,SmartWatch,53.91,2,2024-08-23,Electrónica,
1979,2241,0,Parlantes Bluetooth,48.93,8,2024-08-23,Electrónica,
1980,2535,0,Auriculares,95.54,11,2024-08-23,Electrónica,
1981,412,0,Cuadro decorativo,67.79,9,2024-08-24,Decoración,
1982,450,102,Adorno de pared-R2,79.85,6,2024-08-24,Decoración,R2
1983,604,0,Jarrón decorativo,124.57,11,2024-08-24,Decoración,
1984,823,0,Espejo decorativo,99.07,6,2024-08-24,Decoración,
1985,1074,0,Aspiradora,31.76,8,2024-08-24,Electrodomésticos,
1986,1114,0,Aspiradora,86.38,10,2024-08-24,Electrodomésticos,
1987,2161,0,Parlantes Bluetooth,63.4,8,2024-08-24,Electrónica,
1988,2382,0,Televisor,94.9,4,2024-08-24,Electrónica,
1989,2648,0,SmartWatch,77.68,2,2024-08-24,Electrónica,
1990,2966,0,Laptop,69.21,2,2024-08-24,Electrónica,
1991,803,0,Espejo decorativo,91.66,1,2024-08-25,Decoración,
1992,1162,0,Microondas,63.69,11,2024-08-25,Electrodomésticos,
1993,1338,0,Cafetera,37.1,7,2024-08-25,Electrodomésticos,
1994,1935,0,Lavadora,109.94,2,2024-08-25,Electrodomésticos,
1995,1962,0,Microondas,93.59,6,2024-08-25,Electrodomésticos,
1996,2527,0,Cámara digital,60.1,7,2024-08-25,Electrónica,
1997,2681,0,Parlantes Bluetooth,91.54,12,2024-08-25,Electrónica,
1998,675,0,Alfombra,64.25,10,2024-08-26,Decoración,
1999,807,0,Elementos de cerámica,52.14,9,2024-08-26,Decoración,
2000,866,0,Cortinas,100.33,8,2024-08-26,Decoración,
2001,1130,0,Plancha de vapor,81.76,11,2024-08-26,Electrodomésticos,
2002,1612,0,Microondas,54.26,5,2024-08-26,Electrodomésticos,
2003,2300,0,Consola de videojuegos,51.18,8,2024-08-26,Electrónica,
2004,2423,0,Smartphone,110.79,1,2024-08-26,Electrónica,
2005,2804,0,Tablet,90.14,11,2024-08-26,Electrónica,
2006,248,0,Rincón de plantas,81.89,4,2024-08-27,Decoración,
2007,789,0,Candelabro,44.07,5,2024-08-27,Decoración,
2008,1869,0,Batidora,46.9,7,2024-08-27,Electrodomésticos,
2009,2243,0,Smartphone,101.0,1,2024-08-27,Electrónica,
2010,2298,0,SmartWatch,51.84,1,2024-08-27,Electrónica,
2011,2539,0,Proyector,33.87,7,2024-08-27,Electrónica,
2012,2806,0,Laptop,124.86,5,2024-08-27,Electrónica,
2013,2928,0,SmartWatch,50.23,8,2024-08-27,Electrónica,
2014,11,0,Lámpara de mesa,82.36,12,2024-08-28,Decoración,
2015,397,0,Elementos de cerámica,40.29,2,2024-08-28,Decoración,
2016,480,103,Adorno de pared-R3,117.68,10,2024-08-28,Decoración,R3
2017,579,0,Lámpara de mesa,92.26,7,2024-08-28,Decoración,
2018,1342,0,Microondas,113.71,12,2024-08-28,Electrodomésticos,
2019,1507,0,Horno eléctrico,68.25,5,2024-08-28,Electrodomésticos,
2020,1994,0,Aspiradora,109.08,7,2024-08-28,Electrodomésticos,
2021,2460,0,Consola de videojuegos,31.43,12,2024-08-28,Electrónica,
2022,2531,0,Parlantes Bluetooth,34.04,4,2024-08-28,Electrónica,
2023,302,0,Cuadro decorativo,80.71,11,2024-08-29,Decoración,
2024,551,0,Lámpara de mesa,67.16,6,2024-08-29,Decoración,
2025,1737,0,Horno eléctrico,67.71,7,2024-08-29,Electrodomésticos,
2026,2032,0,Televisor,50.36,12,2024-08-29,Electrónica,
2027,2142,0,Televisor,85.48,10,2024-08-29,Electrónica,
2028,2261,0,Parlantes Bluetooth,95.41,3,2024-08-29,Electrónica,
2029,279,0,Lámpara de mesa,28.85,4,2024-08-30,Decoración,
2030,484,0,Jarrón decorativo,80.57,6,2024-08-30,Decoración,
2031,723,0,Espejo decorativo,77.38,1,2024-08-30,Decoración,
2032,726,0,Cortinas,119.16,6,2024-08-30,Decoración,
2033,1035,0,Lavadora,75.44,2,2024-08-30,Electrodomésticos,
2034,1341,0,Freidora eléctrica,38.42,1,2024-08-30,Electrodomésticos,
2035,1472,0,Microondas,74.36,10,2024-08-30,Electrodomésticos,
2036,1863,0,Microondas,88.86,9,2024-08-30,Electrodomésticos,
2037,1960,0,Plancha de vapor,109.54,12,2024-08-30,Electrodomésticos,
2038,2655,0,Auriculares,56.28,9,2024-08-30,Electrónica,
2039,193,0,Espejo decorativo,121.37,6,2024-08-31,Decoración,
2040,325,0,Alfombra,84.56,3,2024-08-31,Decoración,
2041,444,0,Jarrón decorativo,36.35,5,2024-08-31,Decoración,
2042,847,0,Elementos de cerámica,69.36,1,2024-08-31,Decoración,
2043,922,0,Cuadro decorativo,45.81,7,2024-08-31,Decoración,
2044,1026,0,Secadora,121.19,10,2024-08-31,Electrodomésticos,
2045,1282,0,Microondas,39.87,10,2024-08-31,Electrodomésticos,
2046,1523,0,Microondas,91.78,10,2024-08-31,Electrodomésticos,
2047,2361,0,Parlantes Bluetooth,112.56,8,2024-08-31,Electrónica,
2048,2642,0,Televisor,98.01,5,2024-08-31,Electrónica,
2049,280,101,Adorno de pared-R1,29.81,9,2024-09-01,Decoración,R1
2050,487,0,Elementos de cerámica,30.94,5,2024-09-01,Decoración,
2051,732,0,Cuadro decorativo,84.51,9,2024-09-01,Decoración,
2052,921,0,Lámpara de mesa,82.78,4,2024-09-01,Decoración,
2053,1218,0,Cafetera,38.45,9,2024-09-01,Electrodomésticos,
2054,1684,0,Aspiradora,58.65,2,2024-09-01,Electrodomésticos,
2055,2015,0,Auriculares,87.91,5,2024-09-01,Electrónica,
2056,2313,0,Smartphone,103.95,1,2024-09-01,Electrónica,
2057,2464,0,Tablet,69.17,9,2024-09-01,Electrónica,
2058,78,0,Rincón de plantas,92.57,5,2024-09-02,Decoración,
2059,2534,0,Tablet,38.12,5,2024-09-02,Electrónica,
2060,2599,0,Proyector,78.72,6,2024-09-02,Electrónica,
2061,2630,0,Consola de videojuegos,79.88,1,2024-09-02,Electrónica,
2062,2654,0,Tablet,47.46,12,2024-09-02,Electrónica,
2063,2751,0,Parlantes Bluetooth,70.38,8,2024-09-02,Electrónica,
2064,2779,0,Proyector,121.82,8,2024-09-02,Electrónica,
2065,447,0,Elementos de cerámica,88.98,1,2024-09-03,Decoración,
2066,644,0,Jarrón decorativo,72.73,2,2024-09-03,Decoración,
2067,2049,0,Proyector,80.4,7,2024-09-03,Electrónica,
2068,2195,0,Auriculares,122.51,11,2024-09-03,Electrónica,
2069,2796,0,Laptop,58.48,6,2024-09-03,Electrónica,
2070,2969,0,Proyector,26.99,2,2024-09-03,Electrónica,
2071,2760,0,Consola de videojuegos,78.13,7,2024-09-04,Electrónica,
2072,664,0,Jarrón decorativo,100.66,6,2024-09-05,Decoración,
2073,1149,0,Batidora,34.05,8,2024-09-05,Electrodomésticos,
2074,1207,0,Horno eléctrico,39.34,3,2024-09-05,Electrodomésticos,
2075,1285,0,Lavadora,103.55,5,2024-09-05,Electrodomésticos,
2076,1861,0,Freidora eléctrica,110.19,7,2024-09-05,Electrodomésticos,
2077,2219,0,Proyector,65.3,5,2024-09-05,Electrónica,
2078,2434,0,Tablet,28.32,9,2024-09-05,Electrónica,
2079,2936,0,Laptop,124.04,3,2024-09-05,Electrónica,
2080,176,0,Cortinas,56.9,6,2024-09-06,Decoración,
2081,216,0,Cortinas,124.97,6,2024-09-06,Decoración,
2082,467,0,Elementos de cerámica,120.79,12,2024-09-06,Decoración,
2083,515,0,Alfombra,34.54,10,2024-09-06,Decoración,
2084,665,0,Alfombra,60.18,7,2024-09-06,Decoración,
2085,1255,0,Lavadora,27.12,7,2024-09-06,Electrodomésticos,
2086,1760,0,Plancha de vapor,60.45,6,2024-09-06,Electrodomésticos,
2087,1895,0,Lavadora,30.3,9,2024-09-06,Electrodomésticos,
2088,2405,0,Auriculares,109.22,8,2024-09-06,Electrónica,
2089,2453,0,Smartphone,116.35,6,2024-09-06,Electrónica,
2090,2616,0,Laptop,79.05,4,2024-09-06,Electrónica,
2091,2644,0,Tablet,80.89,8,2024-09-06,Electrónica,
2092,2702,0,Televisor,32.05,6,2024-09-06,Electrónica,
2093,99,0,Lámpara de mesa,51.99,6,2024-09-07,Decoración,
2094,519,0,Lámpara de mesa,70.62,3,2024-09-07,Decoración,
2095,593,0,Espejo decorativo,54.7,6,2024-09-07,Decoración,
2096,607,0,Elementos de cerámica,52.8,4,2024-09-07,Decoración,
2097,1171,0,Freidora eléctrica,47.85,9,2024-09-07,Electrodomésticos,
2098,1383,0,Microondas,91.39,6,2024-09-07,Electrodomésticos,
2099,2716,0,Laptop,28.73,3,2024-09-07,Electrónica,
2100,1184,0,Aspiradora,69.85,3,2024-09-08,Electrodomésticos,
2101,1399,0,Batidora,110.91,8,2024-09-08,Electrodomésticos,
2102,1440,0,Plancha de vapor,118.21,7,2024-09-08,Electrodomésticos,
2103,1486,0,Secadora,90.49,5,2024-09-08,Electrodomésticos,
2104,2181,0,Parlantes Bluetooth,56.03,12,2024-09-08,Electrónica,
2105,2193,0,Smartphone,55.63,3,2024-09-08,Electrónica,
2106,2205,0,Auriculares,70.24,6,2024-09-08,Electrónica,
2107,2360,0,Consola de videojuegos,43.59,7,2024-09-08,Electrónica,
2108,2723,0,Smartphone,119.21,11,2024-09-08,Electrónica,
2109,118,0,Rincón de plantas,107.62,6,2024-09-09,Decoración,
2110,399,0,Lámpara de mesa,35.92,10,2024-09-09,Decoración,
2111,402,0,Cuadro decorativo,66.46,9,2024-09-09,Decoración,
2112,958,0,Rincón de plantas,118.75,1,2024-09-09,Decoración,
2113,1053,0,Microondas,112.78,10,2024-09-09,Electrodomésticos,
2114,1954,0,Aspiradora,79.88,3,2024-09-09,Electrodomésticos,
2115,2066,0,Laptop,113.84,2,2024-09-09,Electrónica,
2116,2384,0,Tablet,70.83,6,2024-09-09,Electrónica,
2117,34,0,Jarrón decorativo,124.77,1,2024-09-10,Decoración,
2118,468,0,Rincón de plantas,48.64,11,2024-09-10,Decoración,
2119,574,0,Jarrón decorativo,60.15,3,2024-09-10,Decoración,
2120,818,0,Rincón de plantas,51.02,6,2024-09-10,Decoración,
2121,1391,0,Freidora eléctrica,56.75,2,2024-09-10,Electrodomésticos,
2122,1490,0,Plancha de vapor,57.93,6,2024-09-10,Electrodomésticos,
2123,1573,0,Microondas,121.44,4,2024-09-10,Electrodomésticos,
2124,41,0,Lámpara de mesa,66.37,8,2024-09-11,Decoración,
2125,572,0,Cuadro decorativo,35.88,5,2024-09-11,Decoración,
2126,814,0,Jarrón decorativo,67.08,12,2024-09-11,Decoración,
2127,1404,0,Aspiradora,76.1,11,2024-09-11,Electrodomésticos,
2128,1643,0,Microondas,32.4,12,2024-09-11,Electrodomésticos,
2129,2327,0,Cámara digital,100.2,12,2024-09-11,Electrónica,
2130,2346,0,Laptop,104.85,3,2024-09-11,Electrónica,
2131,377,0,Elementos de cerámica,73.34,9,2024-09-12,Decoración,
2132,724,0,Jarrón decorativo,76.28,11,2024-09-12,Decoración,
2133,856,0,Cortinas,86.85,2,2024-09-12,Decoración,
2134,935,0,Alfombra,97.17,5,2024-09-12,Decoración,
2135,1166,0,Secadora,26.96,2,2024-09-12,Electrodomésticos,
2136,1270,0,Plancha de vapor,74.28,1,2024-09-12,Electrodomésticos,
2137,1432,0,Microondas,78.03,8,2024-09-12,Electrodomésticos,
2138,2279,0,Proyector,85.53,10,2024-09-12,Electrónica,
2139,2471,0,Parlantes Bluetooth,108.48,1,2024-09-12,Electrónica,
2140,2497,0,Cámara digital,49.95,5,2024-09-12,Electrónica,
2141,2720,0,Consola de videojuegos,73.08,7,2024-09-12,Electrónica,
2142,2828,0,SmartWatch,35.18,12,2024-09-12,Electrónica,
2143,357,0,Elementos de cerámica,45.05,7,2024-09-13,Decoración,
2144,682,0,Cuadro decorativo,111.41,11,2024-09-13,Decoración,
2145,943,0,Espejo decorativo,59.88,4,2024-09-13,Decoración,
2146,1412,0,Microondas,124.18,9,2024-09-13,Electrodomésticos,
2147,1551,0,Freidora eléctrica,49.4,9,2024-09-13,Electrodomésticos,
2148,1706,0,Secadora,66.86,5,2024-09-13,Electrodomésticos,
2149,1851,0,Freidora eléctrica,26.03,5,2024-09-13,Electrodomésticos,
2150,2795,0,Auriculares,71.49,5,2024-09-13,Electrónica,
2151,2805,0,Auriculares,32.81,7,2024-09-13,Electrónica,
2152,2902,0,Televisor,118.89,2,2024-09-13,Electrónica,
2153,81,0,Lámpara de mesa,47.34,9,2024-09-14,Decoración,
2154,192,0,Cuadro decorativo,86.21,5,2024-09-14,Decoración,
2155,456,0,Cortinas,70.41,10,2024-09-14,Decoración,
2156,877,0,Elementos de cerámica,40.82,12,2024-09-14,Decoración,
2157,1539,0,Batidora,77.73,4,2024-09-14,Electrodomésticos,
2158,1673,0,Microondas,118.55,12,2024-09-14,Electrodomésticos,
2159,1689,0,Batidora,96.25,7,2024-09-14,Electrodomésticos,
2160,1838,0,Cafetera,53.01,9,2024-09-14,Electrodomésticos,
2161,1986,0,Secadora,34.34,6,2024-09-14,Electrodomésticos,
2162,2296,0,Laptop,78.1,9,2024-09-14,Electrónica,
2163,2521,0,Parlantes Bluetooth,88.72,2,2024-09-14,Electrónica,
2164,2755,0,Auriculares,118.0,8,2024-09-14,Electrónica,
2165,2986,0,Laptop,75.78,8,2024-09-14,Electrónica,
2166,247,0,Elementos de cerámica,53.23,5,2024-09-15,Decoración,
2167,927,0,Elementos de cerámica,53.69,12,2024-09-15,Decoración,
2168,1593,0,Microondas,46.1,3,2024-09-15,Electrodomésticos,
2169,2505,0,Auriculares,71.47,7,2024-09-15,Electrónica,
2170,2557,0,Cámara digital,107.02,5,2024-09-15,Electrónica,
2171,7,0,Elementos de cerámica,123.38,1,2024-09-16,Decoración,
2172,713,0,Espejo decorativo,104.89,5,2024-09-16,Decoración,
2173,1266,0,Secadora,77.49,9,2024-09-16,Electrodomésticos,
2174,1426,0,Secadora,104.23,4,2024-09-16,Electrodomésticos,
2175,1587,0,Horno eléctrico,52.21,2,2024-09-16,Electrodomésticos,
2176,1783,0,Microondas,51.23,3,2024-09-16,Electrodomésticos,
2177,2278,0,SmartWatch,50.2,5,2024-09-16,Electrónica,
2178,2366,0,Laptop,91.93,4,2024-09-16,Electrónica,
2179,2526,0,Laptop,64.72,7,2024-09-16,Electrónica,
2180,2848,0,SmartWatch,33.56,5,2024-09-16,Electrónica,
2181,2939,0,Proyector,83.38,9,2024-09-16,Electrónica,
2182,254,0,Jarrón decorativo,80.33,9,2024-09-17,Decoración,
2183,1038,0,Cafetera,117.28,10,2024-09-17,Electrodomésticos,
2184,1044,0,Aspiradora,47.53,1,2024-09-17,Electrodomésticos,
2185,1191,0,Freidora eléctrica,69.8,6,2024-09-17,Electrodomésticos,
2186,1363,0,Microondas,104.9,6,2024-09-17,Electrodomésticos,
2187,2148,0,SmartWatch,84.06,9,2024-09-17,Electrónica,
2188,2234,0,Tablet,83.61,5,2024-09-17,Electrónica,
2189,2236,0,Laptop,34.56,1,2024-09-17,Electrónica,
2190,2485,0,Auriculares,95.27,8,2024-09-17,Electrónica,
2191,2711,0,Parlantes Bluetooth,75.11,9,2024-09-17,Electrónica,
2192,1232,0,Microondas,65.14,6,2024-09-18,Electrodomésticos,
2193,242,0,Cuadro decorativo,30.31,11,2024-09-19,Decoración,
2194,512,0,Cuadro decorativo,66.98,7,2024-09-19,Decoración,
2195,900,102,Adorno de pared-R2,78.06,9,2024-09-19,Decoración,R2
2196,1129,0,Batidora,71.39,3,2024-09-19,Electrodomésticos,
2197,1389,0,Batidora,71.36,9,2024-09-19,Electrodomésticos,
2198,1585,0,Lavadora,64.23,8,2024-09-19,Electrodomésticos,
2199,1699,0,Batidora,48.45,5,2024-09-19,Electrodomésticos,
2200,2152,0,Televisor,84.19,3,2024-09-19,Electrónica,
2201,2330,0,Consola de videojuegos,122.43,4,2024-09-19,Electrónica,
2202,2606,0,Laptop,87.31,2,2024-09-19,Electrónica,
2203,2753,0,Smartphone,60.87,12,2024-09-19,Electrónica,
2204,1258,0,Cafetera,77.56,6,2024-09-20,Electrodomésticos,
2205,441,0,Lámpara de mesa,120.13,11,2024-09-21,Decoración,
2206,1538,0,Cafetera,120.8,7,2024-09-21,Electrodomésticos,
2207,1763,0,Microondas,67.94,12,2024-09-21,Electrodomésticos,
2208,1945,0,Lavadora,62.12,10,2024-09-21,Electrodomésticos,
2209,2430,0,Consola de videojuegos,62.77,7,2024-09-21,Electrónica,
2210,3,0,Espejo decorativo,51.32,1,2024-09-22,Decoración,
2211,250,103,Adorno de pared-R3,104.58,7,2024-09-22,Decoración,R3
2212,573,0,Espejo decorativo,115.17,4,2024-09-22,Decoración,
2213,1681,0,Freidora eléctrica,82.95,4,2024-09-22,Electrodomésticos,
2214,1949,0,Batidora,33.51,5,2024-09-22,Electrodomésticos,
2215,68,0,Rincón de plantas,109.6,4,2024-09-23,Decoración,
2216,194,0,Jarrón decorativo,31.14,11,2024-09-23,Decoración,
2217,461,0,Lámpara de mesa,121.83,3,2024-09-23,Decoración,
2218,717,0,Elementos de cerámica,35.39,11,2024-09-23,Decoración,
2219,932,0,Cuadro decorativo,78.45,4,2024-09-23,Decoración,
2220,1782,0,Heladera,99.66,12,2024-09-23,Electrodomésticos,
2221,2331,0,Parlantes Bluetooth,26.24,6,2024-09-23,Electrónica,
2222,2632,0,Televisor,40.39,2,2024-09-23,Electrónica,
2223,478,0,Rincón de plantas,44.03,10,2024-09-24,Decoración,
2224,531,0,Lámpara de mesa,66.98,4,2024-09-24,Decoración,
2225,580,101,Adorno de pared-R1,41.81,12,2024-09-24,Decoración,R1
2226,960,101,Adorno de pared-R1,56.56,8,2024-09-24,Decoración,R1
2227,1298,0,Cafetera,60.68,6,2024-09-24,Electrodomésticos,
2228,1461,0,Freidora eléctrica,108.58,12,2024-09-24,Electrodomésticos,
2229,2446,0,Laptop,114.74,2,2024-09-24,Electrónica,
2230,93,0,Espejo decorativo,44.57,9,2024-09-25,Decoración,
2231,437,0,Elementos de cerámica,35.83,9,2024-09-25,Decoración,
2232,750,103,Adorno de pared-R3,108.77,2,2024-09-25,Decoración,R3
2233,956,0,Cortinas,37.35,2,2024-09-25,Decoración,
2234,1359,0,Batidora,121.44,11,2024-09-25,Electrodomésticos,
2235,1482,0,Heladera,86.99,12,2024-09-25,Electrodomésticos,
2236,2202,0,Televisor,31.84,7,2024-09-25,Electrónica,
2237,2248,0,SmartWatch,88.46,8,2024-09-25,Electrónica,
2238,2317,0,Cámara digital,56.34,7,2024-09-25,Electrónica,
2239,2500,0,Consola de videojuegos,53.64,8,2024-09-25,Electrónica,
2240,103,0,Espejo decorativo,43.78,11,2024-09-26,Decoración,
2241,666,0,Cortinas,29.89,4,2024-09-26,Decoración,
2242,698,0,Rincón de plantas,93.59,10,2024-09-26,Decoración,
2243,1228,0,Cafetera,115.89,4,2024-09-26,Electrodomésticos,
2244,2400,0,Consola de videojuegos,84.09,12,2024-09-26,Electrónica,
2245,2793,0,Smartphone,91.37,8,2024-09-26,Electrónica,
2246,2994,0,Auriculares,94.36,9,2024-09-26,Electrónica,
2247,379,0,Lámpara de mesa,49.43,7,2024-09-27,Decoración,
2248,409,0,Lámpara de mesa,53.65,5,2024-09-27,Decoración,
2249,445,0,Alfombra,70.36,12,2024-09-27,Decoración,
2250,842,0,Cuadro decorativo,71.4,2,2024-09-27,Decoración,
2251,1674,0,Aspiradora,40.59,8,2024-09-27,Electrodomésticos,
2252,2000,0,Plancha de vapor,105.5,3,2024-09-27,Electrodomésticos,
2253,2190,0,Consola de videojuegos,48.86,3,2024-09-27,Electrónica,
2254,2686,0,Laptop,64.56,11,2024-09-27,Electrónica,
